ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGID	ALIGNMENT	STRUCTURE
7135	Huangascar	red	puka	puka	p u k a		597	p u k a	C V C V
7136	HuarazHuailas	red	puka	puka	p u k a		597	p u k a	C V C V
7137	Imbabura	red	puka	puka	p u k a		597	p u k a	C V C V
7417	Jauja	red	puka	puka	p u k a		597	p u k a	C V C V
7144	Maragua	red	puka	puka	p u k a		597	p u k a	C V C V
7145	Napo	red	puca	puca	p u k a		597	p u k a	C V C V
7146	Pacaraos	red	puka	puka	p u k a		597	p u k a	C V C V
7150	Puno	red	puka	puka	p u k a		597	p u k a	C V C V
7155	Santiagueno	red	puka	puka	p u x a		597	p u x a	C V C V
7163	Yanac	red	puka	puka	p u k a		597	p u k a	C V C V
1093	Apuri	right (hand side)	alliq	alliq	a ʎ e q		601	a ʎ - - e q -	V C V C
1095	Atalla	right (hand side)	aλi.χ	aλi.χ	a ʎ i χ		601	a ʎ - - i χ -	V C V C
1096	Ayacucho	right (hand side)	alleq	alleq	a ʎ e χ		601	a ʎ - - e χ -	V C V C
7180	Azuay	right (hand side)	alli maqui	alli maqui	a ʎ i m a k i	maki: hand	601	a ʎ i m a k i	V C V C V C V
1099	Chachapoyas	right (hand side)	alli	alli	a dʑ i		601	a dʑ - - i - -	V C V
1101	Chetilla	right (hand side)	adžin	adžin	a dʒ i n		601	a dʒ - - i n -	V C V C
1109	Huangascar	right (hand side)	alliq	alliq	a ʎ e q		601	a ʎ - - e q -	V C V C
1110	Imbabura	right (hand side)	ali	ali	a l i		601	a l - - i - -	V C V
1111	Inkawasi	right (hand side)	adži	adži	a dʒ i		601	a dʒ - - i - -	V C V
1118	Napo	right (hand side)	ali maqui	ali maqui	a l i m a k i		601	a l i m a k i	V C V C V C V
1100	Chacpar	right (hand side)	dereča	dereča	d e r e tʃ a		602	d e r e tʃ a	C V C V C V
1106	Huallaga	right (hand side)	dereča	dereča	d e r e tʃ a		602	d e r e tʃ a	C V C V C V
1122	Puno	right (hand side)	dereča	dereča	d e r e tʃ a		602	d e r e tʃ a	C V C V C V
1132	Yanac	right (hand side)	dereča	dereča	d e r e tʃ a		602	d e r e tʃ a	C V C V C V
5775	Apuri	river	mayu	mayu	m a j u		607	m a j u	C V C V
5776	Apurimac	river	mayu	mayu	m a j u		607	m a j u	C V C V
5778	Atalla	river	mayu	mayu	m a j u		607	m a j u	C V C V
5779	Ayacucho	river	mayu	mayu	m a j u		607	m a j u	C V C V
5782	Chachapoyas	river	mayu	mayu	m a j u		607	m a j u	C V C V
5783	Chacpar	river	mayu	mayu	m a j u		607	m a j u	C V C V
5790	Huallaga	river	mayu	mayu	m a j u		607	m a j u	C V C V
5793	Huangascar	river	mayu	mayu	m a j u		607	m a j u	C V C V
5794	HuarazHuailas	river	mayu	mayu	m a j u		607	m a j u	C V C V
5795	Imbabura	river	mayu	mayu	m a j u		607	m a j u	C V C V
7418	Jauja	river	mayu	mayu	m a j u		607	m a j u	C V C V
5803	Maragua	river	mayu	mayu	m a j u		607	m a j u	C V C V
5809	Puno	river	mayu	mayu	m a j u		607	m a j u	C V C V
5813	Santiagueno	river	mayu	mayu	m a j u		607	m a j u	C V C V
5822	Yanac	river	mayu	mayu	m a j u		607	m a j u	C V C V
5784	Chetilla	river	riu	riu	r i u		608	r i u	C V V
5796	Inkawasi	river	rio	rio	r i o		608	r i o	C V V
5805	Pacaraos	river	rrio	rrio	r i o	mayu as toponym	608	r i o	C V V
6979	Apurimac	road	ñan	ñan	ɲ a n		610	ɲ a - n -	C V C
6981	Ayacucho	road	ñan	ñan	ɲ a ŋ		610	ɲ a - ŋ -	C V C
7262	Azuay	road	ñan	ñan	ɲ a n		610	ɲ a - n -	C V C
6983	Chachapoyas	road	ñan	ñan	ɲ a n		610	ɲ a - n -	C V C
6985	Chetilla	road	ñan	ñan	ɲ a n		610	ɲ a - n -	C V C
6994	Imbabura	road	ñan	ñan	ɲ a n		610	ɲ a - n -	C V C
6995	Inkawasi	road	nan	nan	n a n		610	n a - n -	C V C
7001	Maragua	road	yan	yan	j a n		610	j a - n -	C V C
7002	Napo	road	ñambi	ñambi	ɲ a m b i		610	ɲ a m b i	C V C C V
7007	Puno	road	ñan	ñan	ɲ a n		610	ɲ a - n -	C V C
7010	Santiagueno	road	ñan	ñan	ɲ a n		610	ɲ a - n -	C V C
6984	Chacpar	road	na:ni	na:ni	n aː n i		479	n aː n i	C V C V
6990	Huallaga	road	na:ni	na:ni	n aː n i		479	n aː n i	C V C V
6993	HuarazHuailas	road	naani	naani	ɲ aː ɲ i		479	ɲ aː ɲ i	C V C V
7019	Yanac	road	na:ni	na:ni	n aː n i		479	n aː n i	C V C V
6678	Apuri	root	sapi	sapi	s a p i		616	s a p i	C V C V
6679	Apurimac	root	sapi	sapi	s a p i		616	s a p i	C V C V
6681	Atalla	root	sapi	sapi	s a p i		616	s a p i	C V C V
6682	Ayacucho	root	sapi	sapi	s a p i		616	s a p i	C V C V
7256	Azuay	root	sapi	sapi	s a p i		616	s a p i	C V C V
6685	Chachapoyas	root	sapi	sapi	s a p i		616	s a p i	C V C V
6693	Huallaga	root	sapi	sapi	s a p i		616	s a p i	C V C V
6697	Huangascar	root	sapi	sapi	s a p i		616	s a p i	C V C V
7500	HuarazHuailas	root	sipi	sipi	s i p i		616	s i p i	C V C V
6698	Imbabura	root	sapi	sapi	s a p i		616	s a p i	C V C V
6694	Jauja	root	sipi	sipi	s i p i		616	s i p i	C V C V
6706	Maragua	root	saphi	saphi	s a pʰ i		616	s a pʰ i	C V C V
6708	Pacaraos	root	sapi	sapi	s a p i		616	s a p i	C V C V
6712	Puno	root	saphi	saphi	s a pʰ i		616	s a pʰ i	C V C V
6716	Santiagueno	root	sapi	sapi	s a p i		616	s a p i	C V C V
6687	Chetilla	root	ĉupa	ĉupa	ʈʂ u p a		109	ʈʂ u p a	C V C V
6699	Inkawasi	root	ĉupa	ĉupa	ʈʂ u p a		109	ʈʂ u p a	C V C V
6727	Yanac	root	ĉapa	ĉapa	ʈʂ a p a		109	ʈʂ a p a	C V C V
6929	Apuri	rope	waska	waska	w a s k a		624	w a s k a	C V C C V
6930	Apurimac	rope	waska	waska	w a s k a		624	w a s k a	C V C C V
6932	Atalla	rope	waskha	waskha	w a s kʰ a		624	w a s kʰ a	C V C C V
6933	Ayacucho	rope	waska	waska	w a s k a		624	w a s k a	C V C C V
7261	Azuay	rope	huasca	huasca	w a s k a		624	w a s k a	C V C C V
6936	Chachapoyas	rope	waska	waska	w a s k a		624	w a s k a	C V C C V
6937	Chacpar	rope	waska	waska	w a s k a		624	w a s k a	C V C C V
6938	Chetilla	rope	waska	waska	w a s k a		624	w a s k a	C V C C V
6945	Huallaga	rope	waska	waska	w a s k a		624	w a s k a	C V C C V
6948	Huangascar	rope	waska	waska	w a s k a		624	w a s k a	C V C C V
6949	HuarazHuailas	rope	waska	waska	w a s k a		624	w a s k a	C V C C V
6950	Imbabura	rope	waska	waska	w a s k a		624	w a s k a	C V C C V
6951	Inkawasi	rope	waska	waska	w a s k a		624	w a s k a	C V C C V
7419	Jauja	rope	waska	waska	w a s k a		624	w a s k a	C V C C V
6957	Maragua	rope	waškha	waškha	w a ʃ kʰ a		624	w a ʃ kʰ a	C V C C V
6958	Napo	rope	huasca	huasca	w a s k a		624	w a s k a	C V C C V
6959	Pacaraos	rope	waska	waska	w a s k a		624	w a s k a	C V C C V
6963	Puno	rope	wiskha	wiskha	w i s kʰ a		624	w i s kʰ a	C V C C V
6967	Santiagueno	rope	waska	waska	w a s k a		624	w a s k a	C V C C V
6977	Yanac	rope	waska	waska	w a s k a		624	w a s k a	C V C C V
6443	Apuri	salt	katri	katri	k a ʈʂ i		632	k a ʈʂ i	C V C V
6444	Apurimac	salt	kachi	kachi	k a tʃ i		632	k a tʃ i	C V C V
6445	Atalla	salt	kači	kači	k a tʃ i		632	k a tʃ i	C V C V
6446	Ayacucho	salt	kachi	kachi	k a tʃ i		632	k a tʃ i	C V C V
7252	Azuay	salt	cachi	cachi	k a tʃ i		632	k a tʃ i	C V C V
6449	Chachapoyas	salt	kaĉi	kaĉi	k a ʈʂ i		632	k a ʈʂ i	C V C V
6450	Chacpar	salt	kači	kači	k a tʃ i		632	k a tʃ i	C V C V
6451	Chetilla	salt	kaĉi	kaĉi	k a ʈʂ i		632	k a ʈʂ i	C V C V
6456	Huallaga	salt	kači	kači	k a tʃ i		632	k a tʃ i	C V C V
6459	Huangascar	salt	katri	katri	k a ʈʂ i		632	k a ʈʂ i	C V C V
6460	HuarazHuailas	salt	kachi	kachi	k a tʃ i		632	k a tʃ i	C V C V
6461	Imbabura	salt	kachi	kachi	k a tʃ i		632	k a tʃ i	C V C V
6462	Inkawasi	salt	kaĉi	kaĉi	k a ʈʂ i		632	k a ʈʂ i	C V C V
7420	Jauja	salt	katri	katri	k a ʈʂ i		632	k a ʈʂ i	C V C V
6469	Maragua	salt	kači	kači	k a tʃ i		632	k a tʃ i	C V C V
6470	Napo	salt	cachi	cachi	k a tʃ i		632	k a tʃ i	C V C V
6471	Pacaraos	salt	katri	katri	k a ʈʂ i		632	k a ʈʂ i	C V C V
6475	Puno	salt	kači	kači	k a tʃ i		632	k a tʃ i	C V C V
6479	Santiagueno	salt	kachi	kachi	k a tʃ i		632	k a tʃ i	C V C V
6488	Yanac	salt	kaĉi	kaĉi	k a ʈʂ i		632	k a ʈʂ i	C V C V
6068	Apuri	sand	aqu	aqu	a q o		636	a q o -	V C V
6069	Apurimac	sand	aqo	aqo	a q o		636	a q o -	V C V
6071	Atalla	sand	aχu	aχu	a χ u		636	a χ u -	V C V
6072	Ayacucho	sand	aqo	aqo	a χ o		636	a χ o -	V C V
6076	Chetilla	sand	aγu	aγu	a ʁ u		636	a ʁ u -	V C V
6082	Huallaga	sand	aqu.š	aqu.š	a q u ʃ		636	a q u ʃ	V C V C
6085	Huangascar	sand	aqu	aqu	a q o		636	a q o -	V C V
6088	Inkawasi	sand	aγu	aγu	a ʁ u		636	a ʁ u -	V C V
7334	Jauja	sand	aqu	aqu	a ʔ u		636	a ʔ u -	V C V
6099	Puno	sand	aqu	aqu	a q u		636	a q u -	V C V
6111	Yanac	sand	aqu	aqu	a q u		636	a q u -	V C V
7245	Azuay	sand	tiu	tiu	t i j u		635	t i j u	C V C V
6074	Chachapoyas	sand	tiyu	tiyu	t i j u		635	t i j u	C V C V
6087	Imbabura	sand	tiyu	tiyu	t i j u		635	t i j u	C V C V
6095	Maragua	sand	t'iyu	t'iyu	tʼ i j u		635	tʼ i j u	C V C V
6102	Santiagueno	sand	tiyu	tiyu	t i j u		635	t i j u	C V C V
2164	Apuri	see, to	qawa-	qawa-	q a w a		641	q a w a	C V C V
2166	Apurimac	see, to	qawa	qawa	q a w a		641	q a w a	C V C V
2171	Ayacucho	see, to	qawa, riku	qawa	χ a w a		641	χ a w a	C V C V
2176	Chachapoyas	see, to	kawa, riku	kawa	k a w a		641	k a w a	C V C V
2188	Huangascar	see, to	qawa-	qawa-	q a w a		641	q a w a	C V C V
2211	Santiagueno	see, to	qaay	qaay	q aː		641	q aː - -	C V
2165	Apuri	see, to	rika-	rika-	ɾ i k a		640	ɾ i k - - a	C V C V
2167	Apurimac	see, to	riku	riku	r i k u		640	r i k - - u	C V C V
2170	Atalla	see, to	ri.ku.	ri.ku.	r i k u		640	r i k - - u	C V C V
2172	Ayacucho	see, to	qawa, riku	riku	ɾ i k u		640	ɾ i k - - u	C V C V
7304	Azuay	see, to	ricu-na	ricu-na	ɾ i k u n a		640	ɾ i k u n a	C V C V C V
2177	Chachapoyas	see, to	kawa, riku	riku	r i k u		640	r i k - - u	C V C V
2178	Chacpar	see, to	ri.ka.	ri.ka.	r i k a		640	r i k - - a	C V C V
2179	Chetilla	see, to	ri.ka.	ri.ka.	r i k a		640	r i k - - a	C V C V
2185	Huallaga	see, to	ri.ka.	ri.ka.	r i k a		640	r i k - - a	C V C V
2189	Huangascar	see, to	rika-	rika-	ɾ i k a		640	ɾ i k - - a	C V C V
2190	HuarazHuailas	see, to	rikay	rikay	ɾ i k a		640	ɾ i k - - a	C V C V
2191	Imbabura	see, to	rikuna	rikuna	ɾ i k u n a		640	ɾ i k u n a	C V C V C V
2192	Inkawasi	see, to	ri.ka.	ri.ka.	r i k a		640	r i k - - a	C V C V
7421	Jauja	see, to	likay	likay	l i k a		640	l i k - - a	C V C V
2200	Maragua	see, to	ri.ku.	ri.ku.	r i k u		640	r i k - - u	C V C V
2201	Napo	see, to	ricuna	ricuna	r i k u n a		640	r i k u n a	C V C V C V
2202	Pacaraos	see, to	rika	rika	ɾ i k a		640	ɾ i k - - a	C V C V
2206	Puno	see, to	ri.ku.	ri.ku.	r i k u		640	r i k - - u	C V C V
2220	Yanac	see, to	ri.ka.	ri.ka.	r i k a		640	r i k - - a	C V C V
6536	Apurimac	seed	muju, muhu, muqu	muju	m u χ u		148	m u χ u	C V C V
6540	Atalla	seed	muxu	muxu	m u x u		148	m u x u	C V C V
6552	Jauja	seed	muhu	muhu	m u h u		148	m u h u	C V C V
6562	Maragua	seed	muhu	muhu	m u h u		148	m u h u	C V C V
6568	Puno	seed	muxu	muxu	m u x u		148	m u x u	C V C V
6537	Apurimac	seed	muju, muhu, muqu	muhu	m u h u		308	m u h u	C V C V
6542	Ayacucho	seed	muru, muya	muya	m u j a		308	m u j a	C V C V
7254	Azuay	seed	muyu	muyu	m u j u		308	m u j u	C V C V
6555	Imbabura	seed	muyu	muyu	m u j u		308	m u j u	C V C V
6563	Napo	seed	muyu	muyu	m u j u		308	m u j u	C V C V
6541	Ayacucho	seed	muru, muya	muru	m u ɾ u		324	m u ɾ u	C V C V
6544	Chachapoyas	seed	muru	muru	m u r u		324	m u r u	C V C V
6545	Chacpar	seed	muru	muru	m u r u		324	m u r u	C V C V
6546	Chetilla	seed	muru	muru	m u r u		324	m u r u	C V C V
6550	Huallaga	seed	muru	muru	m u r u		324	m u r u	C V C V
6554	HuarazHuailas	seed	muru	muru	m u ɾ u		324	m u ɾ u	C V C V
6564	Pacaraos	seed	muru	muru	m u ɾ u		324	m u ɾ u	C V C V
6580	Yanac	seed	muru	muru	m u r u		324	m u r u	C V C V
5574	Apuri	seven	qanchis	qanchis	q a n tʃ i s		647	q a n tʃ i s	C V C C V C
5575	Apurimac	seven	qanchis	qanchis	q a n tʃ i s		647	q a n tʃ i s	C V C C V C
5577	Atalla	seven	χančis	χančis	χ a n tʃ i s		647	χ a n tʃ i s	C V C C V C
5578	Ayacucho	seven	qanchis	qanchis	χ a n tʃ i s		647	χ a n tʃ i s	C V C C V C
7175	Azuay	seven	canchis	canchis	k a n tʃ i s		647	k a n tʃ i s	C V C C V C
5581	Chachapoyas	seven	kanĉis	kanĉis	k a n ʈʂ i s		647	k a n ʈʂ i s	C V C C V C
5582	Chacpar	seven	qančis	qančis	q a n tʃ i s		647	q a n tʃ i s	C V C C V C
5583	Chetilla	seven	qantris	qantris	q a n tʃ i s		647	q a n tʃ i s	C V C C V C
5587	Huallaga	seven	qančis	qančis	q a n tʃ i s		647	q a n tʃ i s	C V C C V C
5591	Huangascar	seven	qanchis	qanchis	q a n tʃ i s		647	q a n tʃ i s	C V C C V C
5592	HuarazHuailas	seven	qanchis	qanchis	q a ɲ tʃ i s		647	q a ɲ tʃ i s	C V C C V C
5593	Imbabura	seven	kanchis	kanchis	k a n tʃ i s		647	k a n tʃ i s	C V C C V C
5602	Maragua	seven	qančis	qančis	q a n tʃ i s		647	q a n tʃ i s	C V C C V C
5603	Napo	seven	canzhis	canzhis	k a n dʒ i s		647	k a n dʒ i s	C V C C V C
5604	Pacaraos	seven	qantris	qantris	ʁ a ɳ ʈʂ i s		647	ʁ a ɳ ʈʂ i s	C V C C V C
5608	Puno	seven	qančis	qančis	q a n tʃ i s		647	q a n tʃ i s	C V C C V C
5612	Santiagueno	seven	qanchis	qanchis	q a n tʃ i s	in disuse	647	q a n tʃ i s	C V C C V C
5621	Yanac	seven	qančis	qančis	q a n tʃ i s		647	q a n tʃ i s	C V C C V C
2540	Apuri	sew, to	sira-	sira-	s i ɾ a		652	s i ɾ - - a	C V C V
2542	Apurimac	sew, to	sira	sira	s i ɾ a		652	s i ɾ - - a	C V C V
2544	Atalla	sew, to	sira.	sira.	s i ɾ a		652	s i ɾ - - a	C V C V
2545	Ayacucho	sew, to	sira	sira	s i ɾ a		652	s i ɾ - - a	C V C V
7312	Azuay	sew, to	sirana	sirana	s i ɾ a n a		652	s i ɾ a n a	C V C V C V
2549	Chachapoyas	sew, to	sira	sira	s i ɾ a		652	s i ɾ - - a	C V C V
2551	Chetilla	sew, to	sira.	sira.	s i ɾ a		652	s i ɾ - - a	C V C V
2559	Huangascar	sew, to	sira-	sira-	s i ɾ a		652	s i ɾ - - a	C V C V
2562	Imbabura	sew, to	sirana	sirana	s i ɾ a n a		652	s i ɾ a n a	C V C V C V
2563	Inkawasi	sew, to	sira.	sira.	s i ɾ a		652	s i ɾ - - a	C V C V
2570	Maragua	sew, to	sira.	sira.	s i ɾ a		652	s i ɾ - - a	C V C V
2571	Napo	sew, to	sirana	sirana	s i ɾ a n a		652	s i ɾ a n a	C V C V C V
2576	Puno	sew, to	sira.	sira.	s i ɾ a		652	s i ɾ - - a	C V C V
2581	Santiagueno	sew, to	seray	seray	s e ɾ a		652	s e ɾ - - a	C V C V
2550	Chacpar	sew, to	hira.	hira.	h i ɾ a		521	h i ɾ a	C V C V
2556	Huallaga	sew, to	hira.	hira.	h i ɾ a		521	h i ɾ a	C V C V
2561	HuarazHuailas	sew, to	hiray	hiray	x i ɾ a		521	x i ɾ a	C V C V
2572	Pacaraos	sew, to	hira	hira	x i ɾ a		521	x i ɾ a	C V C V
2590	Yanac	sew, to	ira.	ira.	i r a		521	- i r a	V C V
5675	Apuri	shadow	llantu	llantu	ʎ a n t u		655	ʎ a n t u	C V C C V
5676	Apurimac	shadow	llantu	llantu	ʎ a n t u		655	ʎ a n t u	C V C C V
5678	Atalla	shadow	λantu	λantu	ʎ a n t u		655	ʎ a n t u	C V C C V
5679	Ayacucho	shadow	llantu	llantu	ʎ a n t u		655	ʎ a n t u	C V C C V
7237	Azuay	shadow	llandu	llandu	ʎ a n d u		655	ʎ a n d u	C V C C V
5682	Chachapoyas	shadow	llantu	llantu	dʑ a n d u		655	dʑ a n d u	C V C C V
5683	Chacpar	shadow	λantu	λantu	ʎ a n t u		655	ʎ a n t u	C V C C V
5684	Chetilla	shadow	dyandu	dyandu	ʎ a n d u		655	ʎ a n d u	C V C C V
5689	Huallaga	shadow	λantu, λantu.y	λantu	ʎ a n t u		655	ʎ a n t u	C V C C V
5694	Huangascar	shadow	llantu	llantu	ʎ a n t u		655	ʎ a n t u	C V C C V
5695	HuarazHuailas	shadow	llantu	llantu	ʎ a ɲ t u		655	ʎ a ɲ t u	C V C C V
5696	Imbabura	shadow	llantu	llantu	ʎ a n t u		655	ʎ a n t u	C V C C V
5697	Inkawasi	shadow	žandu	žandu	ʒ a n d u		655	ʒ a n d u	C V C C V
5692	Jauja	shadow	llantu	llantu	ʎ a n t u		655	ʎ a n t u	C V C C V
5703	Maragua	shadow	λanthu	λanthu	ʎ a n tʰ u		655	ʎ a n tʰ u	C V C C V
5704	Napo	shadow	llandu	llandu	ʎ a n d u		655	ʎ a n d u	C V C C V
5705	Pacaraos	shadow	lantu	lantu	l a n t u		655	l a n t u	C V C C V
5709	Puno	shadow	λanthu	λanthu	ʎ a n tʰ u		655	ʎ a n tʰ u	C V C C V
5713	Santiagueno	shadow	llantu	llantu	ʒ a n t u		655	ʒ a n t u	C V C C V
5721	Yanac	shadow	λantu	λantu	ʎ a n t u		655	ʎ a n t u	C V C C V
5254	Imbabura	sister (man's)	ñaña	ñaña	ɲ a ɲ a		665	ɲ a ɲ a	C V C V
5235	Apuri	sister (man's)	pani	pani	p a n i		660	p a n i	C V C V
5236	Apurimac	sister (man's)	pana	pana	p a n a		660	p a n a	C V C V
5238	Atalla	sister (man's)	pani	pani	p a n i		660	p a n i	C V C V
5239	Ayacucho	sister (man's)	pani	pani	p a n i		660	p a n i	C V C V
7230	Azuay	sister (man's)	pani	pani	p a n i		660	p a n i	C V C V
5242	Chachapoyas	sister (man's)	pani	pani	p a n i		660	p a n i	C V C V
5243	Chacpar	sister (man's)	pani	pani	p a n i		660	p a n i	C V C V
5244	Chetilla	sister (man's)	pani	pani	p a n i		660	p a n i	C V C V
5249	Huallaga	sister (man's)	pañi	pañi	p a ɲ i		660	p a ɲ i	C V C V
5252	Huangascar	sister (man's)	pani	pani	p a n i		660	p a n i	C V C V
5253	HuarazHuailas	sister (man's)	pani	pani	p a ɲ i		660	p a ɲ i	C V C V
7422	Jauja	sister (man's)	pani	pani	p a n i		660	p a n i	C V C V
5262	Napo	sister (man's)	pani	pani	p a n i		660	p a n i	C V C V
5263	Pacaraos	sister (man's)	pani	pani	p a n i		660	p a n i	C V C V
5267	Puno	sister (man's)	pana	pana	p a n a		660	p a n a	C V C V
5270	Santiagueno	sister (man's)	pana	pana	p a n a		660	p a n a	C V C V
5278	Yanac	sister (man's)	pani	pani	p a n i		660	p a n i	C V C V
5280	Apuri	sister (woman's)	ñaña	ñaña	ɲ a ɲ a		665	ɲ a ɲ a	C V C V
5281	Apurimac	sister (woman's)	ñaña	ñaña	ɲ a ɲ a		665	ɲ a ɲ a	C V C V
5283	Atalla	sister (woman's)	ñaña	ñaña	ɲ a ɲ a		665	ɲ a ɲ a	C V C V
5284	Ayacucho	sister (woman's)	ñaña	ñaña	ɲ a ɲ a		665	ɲ a ɲ a	C V C V
7231	Azuay	sister (woman's)	ñaña	ñaña	ɲ a ɲ a		665	ɲ a ɲ a	C V C V
5287	Chachapoyas	sister (woman's)	ñaña	ñaña	ɲ a ɲ a		665	ɲ a ɲ a	C V C V
5288	Chacpar	sister (woman's)	ñaña	ñaña	ɲ a ɲ a		665	ɲ a ɲ a	C V C V
5294	Huallaga	sister (woman's)	ñaña	ñaña	ɲ a ɲ a		665	ɲ a ɲ a	C V C V
5297	Huangascar	sister (woman's)	ñaña	ñaña	ɲ a ɲ a		665	ɲ a ɲ a	C V C V
5298	HuarazHuailas	sister (woman's)	nana	nana	n a n a		665	n a n a	C V C V
7423	Jauja	sister (woman's)	ñaña	ñaña	ɲ a ɲ a		665	ɲ a ɲ a	C V C V
5307	Napo	sister (woman's)	ñaña	ñaña	ɲ a ɲ a		665	ɲ a ɲ a	C V C V
5308	Pacaraos	sister (woman's)	ñaña	ñaña	ɲ a ɲ a		665	ɲ a ɲ a	C V C V
5312	Puno	sister (woman's)	ñaña	ñaña	ɲ a ɲ a		665	ɲ a ɲ a	C V C V
5315	Santiagueno	sister (woman's)	ñaña	ñaña	ɲ a ɲ a		665	ɲ a ɲ a	C V C V
5323	Yanac	sister (woman's)	ñaña	ñaña	ɲ a ɲ a		665	ɲ a ɲ a	C V C V
1469	Apuri	sit, to	tiya	tiya	t i j a		668	t i j - - - - - - a	C V C V
1470	Apurimac	sit, to	tiya	tiya	t i j a		668	t i j - - - - - - a	C V C V
1473	Atalla	sit, to	tiya.	tiya.	t i j a		668	t i j - - - - - - a	C V C V
1474	Ayacucho	sit, to	tiya	tiya	t i j a		668	t i j - - - - - - a	C V C V
7292	Azuay	sit, to	tia-ri-cu-na	tia-ri-cu-na	t i j a ɾ i k u n a		668	t i j a ɾ i k u n a	C V C V C V C V C V
1477	Chachapoyas	sit, to	tiya	tiya	t i j a		668	t i j - - - - - - a	C V C V
1479	Chetilla	sit, to	tiya.	tiya.	t i j a		668	t i j - - - - - - a	C V C V
1488	Huangascar	sit, to	tiya	tiya	t i j a	sentarse	668	t i j - - - - - - a	C V C V
1489	Imbabura	sit, to	tiyarina	tiyarina	t i j a ɾ i n a		668	t i j a ɾ i - - n a	C V C V C V C V
1486	Jauja	sit, to	tiyu	tiyu	t i j u		668	t i j - - - - - - u	C V C V
1496	Maragua	sit, to	tiya.	tiya.	t i j a		668	t i j - - - - - - a	C V C V
1497	Napo	sit, to	tiarina	tiarina	t i j a r i n a		668	t i j a r i - - n a	C V C V C V C V
1504	Puno	sit, to	tiya.	tiya.	t i j a		668	t i j - - - - - - a	C V C V
1507	Santiagueno	sit, to	tiyakuy	tiyakuy	t iː j a x u		668	t iː j a - - x - - u	C V C V C V
1478	Chacpar	sit, to	hama.	hama.	h a m a		669	h a m a	C V C V
1484	Huallaga	sit, to	hama.	hama.	h a m a		669	h a m a	C V C V
1515	Yanac	sit, to	ama.	ama.	a m a		669	- a m a	V C V
5042	Apuri	six	suqta	suqta	s o q t a		673	s o q t a	C V C C V
5043	Apurimac	six	soqta	soqta	s o q t a		673	s o q t a	C V C C V
5045	Atalla	six	suχta	suχta	s u χ t a		673	s u χ t a	C V C C V
5046	Ayacucho	six	soqta	soqta	s o χ t a		673	s o χ t a	C V C C V
7174	Azuay	six	sogta	sogta	s o g t a		673	s o g t a	C V C C V
5049	Chachapoyas	six	sukta	sukta	s u k t a		673	s u k t a	C V C C V
5050	Chacpar	six	huqta	huqta	h u q t a		673	h u q t a	C V C C V
5051	Chetilla	six	suxta	suxta	s u x t a		673	s u x t a	C V C C V
5055	Huallaga	six	suχta	suχta	s u χ t a		673	s u χ t a	C V C C V
5058	Huangascar	six	suqta	suqta	s o q t a		673	s o q t a	C V C C V
5059	HuarazHuailas	six	hoqta	hoqta	x o q t a		673	x o q t a	C V C C V
5060	Imbabura	six	sukta	sukta	s u k t a		673	s u k t a	C V C C V
7424	Jauja	six	suqta	suqta	s u ʔ t a		673	s u ʔ t a	C V C C V
5068	Maragua	six	suxta	suxta	s u x t a		673	s u x t a	C V C C V
5069	Napo	six	sucta	sucta	s u k t a		673	s u k t a	C V C C V
5070	Pacaraos	six	huqta/quqta	huqta	x o χ t a		673	x o χ t a	C V C C V
5075	Puno	six	suχta	suχta	s u χ t a		673	s u χ t a	C V C C V
5079	Santiagueno	six	shoqta	shoqta	ʃ o χ t a		673	ʃ o χ t a	C V C C V
5088	Yanac	six	suqta	suqta	s u q t a		673	s u q t a	C V C C V
4068	Apuri	skin	qara	qara	q a ɾ a		677	q a ɾ a	C V C V
4069	Apurimac	skin	qara	qara	q a r a		677	q a r a	C V C V
4071	Atalla	skin	χara	χara	χ a r a		677	χ a r a	C V C V
4072	Ayacucho	skin	qara	qara	χ a ɾ a		677	χ a ɾ a	C V C V
7209	Azuay	skin	cara	cara	k a ɾ a		677	k a ɾ a	C V C V
4075	Chachapoyas	skin	kara	kara	k a r a		677	k a r a	C V C V
4076	Chacpar	skin	qara	qara	q a r a		677	q a r a	C V C V
4077	Chetilla	skin	qara	qara	q a r a		677	q a r a	C V C V
4082	Huallaga	skin	qara	qara	q a r a		677	q a r a	C V C V
4085	Huangascar	skin	qara	qara	q a ɾ a		677	q a ɾ a	C V C V
4086	HuarazHuailas	skin	qara	qara	q a ɾ a		677	q a ɾ a	C V C V
4087	Imbabura	skin	kara	kara	k a ɾ a		677	k a ɾ a	C V C V
4088	Inkawasi	skin	χara	χara	χ a r a		677	χ a r a	C V C V
4094	Maragua	skin	qara	qara	q a r a		677	q a r a	C V C V
4095	Napo	skin	cara	cara	k a r a		677	k a r a	C V C V
4096	Pacaraos	skin	qara	qara	ʁ a ɾ a		677	ʁ a ɾ a	C V C V
4100	Puno	skin	qara	qara	q a r a		677	q a r a	C V C V
4104	Santiagueno	skin	qara	qara	q a ɾ a		677	q a ɾ a	C V C V
4112	Yanac	skin	qara	qara	q a r a		677	q a r a	C V C V
1976	Apuri	sleep, to	puñu-	puñu-	p u ɲ u		680	p u ɲ - - u	C V C V
1977	Apurimac	sleep, to	puñu	puñu	p u ɲ u		680	p u ɲ - - u	C V C V
