ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGID	ALIGNMENT	STRUCTURE	ORIGINAL_ALIGNMENT	ORIGINAL_TOKENS	ORIGINAL_STRUCTURE
3357	NorthMarquesan	sea	moana	moana	m o a n a	deep ocean, La haute mer (Dln)	133	m o a n a	C V V C V	m o a n a	m o a n a	C V V C V
6344	Nukeria	sea	moana	moana	m o a n a	(open and deep)	133	m o a n a	C V V C V	m o a n a	m o a n a	C V V C V
6118	Penrhyn	sea	moana	moana	m o a n a	Ocean; blue	133	m o a n a	C V V C V	m o a n a	m o a n a	C V V C V
3940	Pukapuka	sea	moana	moana	m o a n a		133	m o a n a	C V V C V	m o a n a	m o a n a	C V V C V
1678	Rapanui	sea	moana	moana	m o a n a	Blue	133	m o a n a	C V V C V	m o a n a	m o a n a	C V V C V
7433	Anuta	sharp	kakai	kakai	k a k a	Sharp (as a knife) (Fbg)	348	k - a k a	C V C V	- - k - a k a i	k a k a i	C V C V V
3695	EastFutuna	sharp	fakakaa	fakakaa	k a k aː	Sharpen	348	k - a k aː	C V C V	f a k - a k aː -	f a k a k aː	C V C V C V
1494	Emae	sharp	makakai	makakai	k a k a		348	k - a k a	C V C V	m a k - a k a i	m a k a k a i	C V C V C V V
5408	FutunaAniwa	sharp	mta/kai	mta	t a k a	Pollex 06: Mta/kai. :Sharp (Cpl).	348	t - a k a	C V C V	m a t - a k a i	m a t a k a i	C V C V C V V
5652	Hawaiian	sharp	'oi	'oi	ʔ o i		348	ʔ - o - i	C V V	- - ʔ - o - i -	ʔ o i	C V V
1054	Kapingamarangi	sharp	gaa	gaa	g aː	Sharp (Knife)	348	g - aː - -	C V	- - g - aː - - -	g aː	C V
2203	Luangiua	sharp	àa	àa	ʔ a a	Sharp	348	ʔ - a - a	C V V	- - ʔ - a - a -	ʔ a a	C V V
1978	Mangareva	sharp	koikoi	koikoi	k o i k o		348	k o i k o	C V V C V	- - k o i k o i	k o i k o i	C V V C V V
851	Maori	sharp	koi(koi)	koi	k o i		348	k - o - i	C V V	- - k - o - i -	k o i	C V V
4233	MeleFila	sharp	mačikai	mačikai	tʃ i k a		348	tʃ - i k a	C V C V	m a tʃ - i k a i	m a tʃ i k a i	C V C V C V V
3419	NorthMarquesan	sharp	koi	koi	k o i	Sharp, Sharp	348	k - o - i	C V V	- - k - o - i -	k o i	C V V
6397	Nukeria	sharp	kaa	kaa	k aː	(s.)	348	k - aː - -	C V	- - k - aː - - -	k aː	C V
6161	Penrhyn	sharp	koi	koi	k o i	Pollex 06: Koi. :Sharp, keen; point (Sta).	348	k - o - i	C V V	- - k - o - i -	k o i	C V V
4006	Pukapuka	sharp	kokoi	kokoi	k o k o	EP loan - JCM	348	k - o k o	C V C V	- - k - o k o i	k o k o i	C V C V V
4430	Raivavae	sharp	ʔoi	ʔoi	ʔ o i		348	ʔ - o - i	C V V	- - ʔ - o - i -	ʔ o i	C V V
2652	RakahangaManihiki	sharp	koi	koi	k o i		348	k - o - i	C V V	- - k - o - i -	k o i	C V V
1727	Rapanui	sharp	ka'i	ka'i	k a ʔ i		348	k - a ʔ i	C V C V	- - k - a ʔ i -	k a ʔ i	C V C V
306	EastUvea	short	pukupuku	pukupuku	p u k u p u k u	Short, small	672	p u k u p u k u	C V C V C V C V	p u k u p u k u	p u k u p u k u	C V C V C V C V
4822	Niuean	short	puku/puku	puku	p u k u	Small, medium-sized (McE)	672	p u k - - - - u	C V C V	p u k - - - - u	p u k u	C V C V
545	Polynesian	short	*pukupuku	*pukupuku	p u k u p u k u		672	p u k u p u k u	C V C V C V C V	p u k u p u k u	p u k u p u k u	C V C V C V C V
5323	FutunaAniwa	short	poto	poto	p o t o	Short	1397	p o t - - - - o	C V C V	p o t - - - - o	p o t o	C V C V
5571	Hawaiian	short	pōkole	pōkole	p oː k o l e		1397	p oː k - - o l e	C V C V C V	p oː k - - o l e	p oː k o l e	C V C V C V
987	Kapingamarangi	short	bodo	bodo	b o d o	Small, diminutive (Lbr)	1397	b o d - - - - o	C V C V	b o d - - - - o	b o d o	C V C V
2133	Luangiua	short	poo/poko/	poko	p o k o	short	1397	p o k - - - - o	C V C V	p o k - - - - o	p o k o	C V C V
1884	Mangareva	short	poto	poto	p o t o		1397	p o t - - - - o	C V C V	p o t - - - - o	p o t o	C V C V
772	Maori	short	poto	poto	p o t o	poto (length)	1397	p o t - - - - o	C V C V	p o t - - - - o	p o t o	C V C V
3311	NorthMarquesan	short	poto	poto	p o t o	Short (Bgs)	1397	p o t - - - - o	C V C V	p o t - - - - o	p o t o	C V C V
6309	Nukeria	short	potopoto	potopoto	p o t o p o t o	(s.)	1397	p o t o p o t o	C V C V C V C V	p o t o p o t o	p o t o p o t o	C V C V C V C V
6086	Penrhyn	short	poto	poto	p o t o	Short	1397	p o t - - - - o	C V C V	p o t - - - - o	p o t o	C V C V
3900	Pukapuka	short	pūpoto	pūpoto	p uː p o t o	all in height and length	1397	p uː - - p o t o	C V C V C V	p uː - - p o t o	p uː p o t o	C V C V C V
4365	Raivavae	short	poto	poto	p o t o		1397	p o t - - - - o	C V C V	p o t - - - - o	p o t o	C V C V
1639	Rapanui	short	poto	poto	p o t o	Short; concise (Chl)	1397	p o t - - - - o	C V C V	p o t - - - - o	p o t o	C V C V
5322	FutunaAniwa	short	saka	saka	s a k a	Short, short of stature (Dty)	134	s a k - - - - a	C V C V	s a k - - - - a	s a k a	C V C V
773	Maori	short	hakahaka	hakahaka	h a k a h a k a	hakahaka (height)	134	h a k a h a k a	C V C V C V C V	h a k a h a k a	h a k a h a k a	C V C V C V C V
6085	Penrhyn	short	sakasaka	sakasaka	s a k a s a k a	Low in status and short in elevation (Rmn)	134	s a k a s a k a	C V C V C V C V	s a k a s a k a	s a k a s a k a	C V C V C V C V
3785	EastFutuna	shoulder	uma	uma	u m a	Epaule (Gzl). Aile (de poule) (Mfr)	135	u m a	V C V	- u m a	u m a	V C V
478	EastUvea	shoulder	'uma	'uma	u m a	Epaule (Rch)	135	u m a	V C V	ʔ u m a	ʔ u m a	C V C V
684	Polynesian	shoulder	*uma	*uma	u m a	PPn shows lexical replacement	135	u m a	V C V	- u m a	u m a	V C V
5720	Hawaiian	shoulder	po'ohiwi	po'ohiwi	p o ʔ o h i w i		1323	p o ʔ o h i w i	C V C V C V C V	p o ʔ o h i w i	p o ʔ o h i w i	C V C V C V C V
2054	Mangareva	shoulder	paku'ivi	paku'ivi	p a k u ʔ i v i		1323	p a k u ʔ i v i	C V C V C V C V	p a k u ʔ i v i	p a k u ʔ i v i	C V C V C V C V
913	Maori	shoulder	pakihiwi	pakihiwi	p a k i h i w i		1323	p a k i h i w i	C V C V C V C V	p a k i h i w i	p a k i h i w i	C V C V C V C V
3505	NorthMarquesan	shoulder	paufifi	paufifi	p a u f i f i		1323	p a - u f i f i	C V V C V C V	p a - u f i f i	p a u f i f i	C V V C V C V
4089	Pukapuka	shoulder	pokoivi	pokoivi	p o k o i v i		1323	p o k o - i v i	C V C V V C V	p o k o - i v i	p o k o i v i	C V C V V C V
4490	Raivavae	shoulder	paʔuhi	paʔuhi	p a ʔ u h i		1323	p a ʔ u h - - i	C V C V C V	p a ʔ u h - - i	p a ʔ u h i	C V C V C V
2748	RakahangaManihiki	shoulder	pakuivi	pakuivi	p a k u i v i		1323	p a k u - i v i	C V C V V C V	p a k u - i v i	p a k u i v i	C V C V V C V
1800	Rapanui	shoulder	kapuhivi	kapuhivi	k a p u h i v i		1323	k a p u h i v i	C V C V C V C V	k a p u h i v i	k a p u h i v i	C V C V C V C V
7349	Anuta	shy, ashamed	paka/maa	paka	p a	Be ashamed (Yen)	64	p a	C V	p a k - - a	p a k a	C V C V
3587	EastFutuna	shy, ashamed	maa	maa	m aː	Ashamed (Bgs)	64	m aː	C V	m aː - - - -	m aː	C V
298	EastUvea	shy, ashamed	maa	maa	m aː	Feel ashamed (Btn)	64	m aː	C V	m aː - - - -	m aː	C V
5314	FutunaAniwa	shy, ashamed	hma	hma	ʰm a	Be ashamed,  embarassed (Dty)	64	ʰm a	C V	ʰm a - - - -	ʰm a	C V
1877	Mangareva	shy, ashamed	'akāma	'akāma	ʔ a		64	ʔ a	C V	ʔ a k aː m a	ʔ a k aː m a	C V C V C V
765	Maori	shy, ashamed	whaka|maa	fakamaː	f a		64	f a	C V	f a k a m aː	f a k a m aː	C V C V C V
4815	Niuean	shy, ashamed	maa	maa	m aː	Ashamed	64	m aː	C V	m aː - - - -	m aː	C V
6080	Penrhyn	shy, ashamed	maa	maa	m aː	Ashamed, shy	64	m aː	C V	m aː - - - -	m aː	C V
537	Polynesian	shy, ashamed	*maa	*maa	m aː	ashamed	64	m aː	C V	m aː - - - -	m aː	C V
3889	Pukapuka	shy, ashamed	akamā	akamā	a		64	- a	V	- a k a m aː	a k a m aː	V C V C V
4358	Raivavae	shy, ashamed	māmahu	māmahu	m aː		64	m aː	C V	m aː m a h u	m aː m a h u	C V C V C V
1630	Rapanui	shy, ashamed	haa/maa	haa	h aː	Ashamed, shy; shame (Fts) b. [<]	64	h aː	C V	h aː - - - -	h aː	C V
7506	Anuta	skin	kiri	kiri	k i r i	skin	65	k i r i	C V C V	k i r i	k i r i	C V C V
3795	EastFutuna	skin	kili	kili	k i l i	Skin	65	k i l i	C V C V	k i l i	k i l i	C V C V
487	EastUvea	skin	kili	kili	k i l i		65	k i l i	C V C V	k i l i	k i l i	C V C V
1560	Emae	skin	kiri	kiri	k i r i		65	k i r i	C V C V	k i r i	k i r i	C V C V
5494	FutunaAniwa	skin	kiri	kiri	k i r i		65	k i r i	C V C V	k i r i	k i r i	C V C V
5727	Hawaiian	skin	'ili	'ili	ʔ i l i		65	ʔ i l i	C V C V	ʔ i l i	ʔ i l i	C V C V
1131	Kapingamarangi	skin	gili	gili	g i l i	Skin (Lbr)	65	g i l i	C V C V	g i l i	g i l i	C V C V
2279	Luangiua	skin	ʔili	ʔili	ʔ i l i	skin	65	ʔ i l i	C V C V	ʔ i l i	ʔ i l i	C V C V
2064	Mangareva	skin	kiri	kiri	k i r i		65	k i r i	C V C V	k i r i	k i r i	C V C V
920	Maori	skin	kiri	kiri	k i r i		65	k i r i	C V C V	k i r i	k i r i	C V C V
4296	MeleFila	skin	kiri	kiri	k i r i		65	k i r i	C V C V	k i r i	k i r i	C V C V
4990	Niuean	skin	kili	kili	k i l i	Skin	65	k i l i	C V C V	k i l i	k i l i	C V C V
3513	NorthMarquesan	skin	kiì	kiì	k i ʔ i	Skin	65	k i ʔ i	C V C V	k i ʔ i	k i ʔ i	C V C V
6487	Nukeria	skin	kiri	kiri	k i r i	also: bark	65	k i r i	C V C V	k i r i	k i r i	C V C V
6231	Penrhyn	skin	kiri	kiri	k i r i	Pollex 06: Kiri. :Skin, bark (Sta).	65	k i r i	C V C V	k i r i	k i r i	C V C V
690	Polynesian	skin	*kili	*kili	k i l i		65	k i l i	C V C V	k i l i	k i l i	C V C V
4100	Pukapuka	skin	kili	kili	k i l i		65	k i l i	C V C V	k i l i	k i l i	C V C V
4497	Raivavae	skin	ʔiGi	ʔiGi	ʔ i ɢ i		65	ʔ i ɢ i	C V C V	ʔ i ɢ i	ʔ i ɢ i	C V C V
2759	RakahangaManihiki	skin	kiri	kiri	k i r i	skin/bark	65	k i r i	C V C V	k i r i	k i r i	C V C V
1808	Rapanui	skin	kiri	kiri	k i r i		65	k i r i	C V C V	k i r i	k i r i	C V C V
7385	Anuta	sky	raŋi	raŋi	r a ŋ i	Sky (Yen)	66	r a ŋ i	C V C V	r a ŋ i	r a ŋ i	C V C V
3634	EastFutuna	sky	lagi	lagi	l a ŋ i	Sky	66	l a ŋ i	C V C V	l a ŋ i	l a ŋ i	C V C V
338	EastUvea	sky	lagi	lagi	l a ŋ i	Sky	66	l a ŋ i	C V C V	l a ŋ i	l a ŋ i	C V C V
1458	Emae	sky	raŋi	raŋi	r a ŋ i		66	r a ŋ i	C V C V	r a ŋ i	r a ŋ i	C V C V
5358	FutunaAniwa	sky	ragi	ragi	r a g i	Sky,  heaven (Dty)	66	r a g i	C V C V	r a g i	r a g i	C V C V
5601	Hawaiian	sky	lani	lani	l a n i		66	l a n i	C V C V	l a n i	l a n i	C V C V
1012	Kapingamarangi	sky	langi	langi	l a ŋ i	Sky (Lbr)	66	l a ŋ i	C V C V	l a ŋ i	l a ŋ i	C V C V
2159	Luangiua	sky	vai/laŋi	laŋi	l a ŋ i	Sky	66	l a ŋ i	C V C V	l a ŋ i	l a ŋ i	C V C V
1922	Mangareva	sky	rangi	rangi	r a ŋ i		66	r a ŋ i	C V C V	r a ŋ i	r a ŋ i	C V C V
800	Maori	sky	rangi	rangi	r a ŋ i		66	r a ŋ i	C V C V	r a ŋ i	r a ŋ i	C V C V
4195	MeleFila	sky	raŋi	raŋi	r a ŋ i		66	r a ŋ i	C V C V	r a ŋ i	r a ŋ i	C V C V
3350	NorthMarquesan	sky	de ahgy	ʔaŋi	ʔ a ŋ i	Heaven or sky (Rbt)	66	ʔ a ŋ i	C V C V	ʔ a ŋ i	ʔ a ŋ i	C V C V
6116	Penrhyn	sky	rangi	rangi	r a ŋ i	Sky	66	r a ŋ i	C V C V	r a ŋ i	r a ŋ i	C V C V
572	Polynesian	sky	*laŋi	*laŋi	l a ŋ i		66	l a ŋ i	C V C V	l a ŋ i	l a ŋ i	C V C V
3936	Pukapuka	sky	langi	langi	l a ŋ i		66	l a ŋ i	C V C V	l a ŋ i	l a ŋ i	C V C V
4390	Raivavae	sky	Gaʔi	Gaʔi	ɢ a ʔ i		66	ɢ a ʔ i	C V C V	ɢ a ʔ i	ɢ a ʔ i	C V C V
2613	RakahangaManihiki	sky	langi	langi	l a ŋ i		66	l a ŋ i	C V C V	l a ŋ i	l a ŋ i	C V C V
1674	Rapanui	sky	ragi	ragi	r a ŋ i		66	r a ŋ i	C V C V	r a ŋ i	r a ŋ i	C V C V
1434	Emae	small	ti·ti	ti·ti	i t i		269	i - t i	V C V	t i - t i	t i t i	C V C V
775	Maori	small	iti	iti	i t i		269	i - t i	V C V	- i - t i	i t i	V C V
3318	NorthMarquesan	small	iti	iti	i t i	Petit, peau (Dln)	269	i - t i	V C V	- i - t i	i t i	V C V
6090	Penrhyn	small	iti	iti	i t i	Small, small portion	269	i - t i	V C V	- i - t i	i t i	V C V
547	Polynesian	small	*qiti	*qiti	i t i		269	i - t i	V C V	ʔ i - t i	ʔ i t i	C V C V
4367	Raivavae	small	iti	iti	i t i		269	i - t i	V C V	- i - t i	i t i	V C V
2580	RakahangaManihiki	small	meeiti	meeiti	eː i t i	small	269	eː i t i	V V C V	m eː i t i	m eː i t i	C V V C V
1643	Rapanui	small	iti	iti	i t i	Small	269	i - t i	V C V	- i - t i	i t i	V C V
989	Kapingamarangi	small	bodo	bodo	b o d o	Small, diminutive (Lbr)	136	b o d o	C V C V	b o d o	b o d o	C V C V
3316	NorthMarquesan	small	poto	poto	p o t o	Short (Bgs)	136	p o t o	C V C V	p o t o	p o t o	C V C V
6089	Penrhyn	small	poto	poto	p o t o	Short	136	p o t o	C V C V	p o t o	p o t o	C V C V
1642	Rapanui	small	poto	poto	p o t o	Short; concise (Chl)	136	p o t o	C V C V	p o t o	p o t o	C V C V
7356	Anuta	small	riki	riki	r i k i	small	1171	r i k i	C V C V	- - - - - - - - r i k i	r i k i	C V C V
3600	EastFutuna	small	ìkiìki	ìkiìki	ʔ i k i	Small (Bgs) (b) [<]	1171	ʔ i k i	C V C V	- - - - ʔ i k i ʔ i k i	ʔ i k i ʔ i k i	C V C V C V C V
5573	Hawaiian	small	li'i	li'i	l i ʔ i		1171	l i ʔ i	C V C V	- - - - - - - - l i ʔ i	l i ʔ i	C V C V
2135	Luangiua	small	suli/liì/	suli	s u l i	Small	1171	s u l i	C V C V	- - - - - - - - s u l i	s u l i	C V C V
4825	Niuean	small	liki/liki	liki	l i k i	Small (Motu dialect) (McE)	1171	l i k i	C V C V	- - - - - - - - l i k i	l i k i	C V C V
3317	NorthMarquesan	small	ìki	ìki	ʔ i k i	Petit, etroit (Dln)	1171	ʔ i k i	C V C V	- - - - - - - - ʔ i k i	ʔ i k i	C V C V
6311	Nukeria	small	puna-rikiriki	puna-rikiriki	r i k i	(s.)	1171	r i k i	C V C V	p u n a r i k i r i k i	p u n a r i k i r i k i	C V C V C V C V C V C V
3904	Pukapuka	small	liliki	liliki	l i k i	liliki (pl)	1171	l i k i	C V C V	- - - - l - - i l i k i	l i l i k i	C V C V C V
7366	Anuta	smoke	autiapi	autiapi	i a p i	Smoke (Fbg)	527	i a p i	V V C V	- a u - t i a p i	a u t i a p i	V V C V V C V
3610	EastFutuna	smoke	aau-sia	aau-sia	i a	Enfume (Mfr) [<]	527	i - - a	V V	- aː u - s i - - a	aː u s i a	V V C V V
316	EastUvea	smoke	àhu	àhu	a h u	Smoke B. [<]	527	- a h u	V C V	- - - - ʔ - a h u	ʔ a h u	C V C V
1441	Emae	smoke	asuafi	asuafi	u a f i		527	u a f i	V V C V	- a - - s u a f i	a s u a f i	V C V V C V
5337	FutunaAniwa	smoke	au	au	a u	Smoke (Dty)	527	- a - u	V V	- - - - - - a - u	a u	V V
5581	Hawaiian	smoke	uahi	uahi	u a h i		527	u a h i	V V C V	- - - - - u a h i	u a h i	V V C V
995	Kapingamarangi	smoke	au/seahi	seahi	e a h i	Smoke	527	e a h i	V V C V	- - - - s e a h i	s e a h i	C V V C V
1896	Mangareva	smoke	au/ahi	ahi	a h i	To smoke (as a fire) (Tgr)	527	- a h i	V C V	- - - - - - a h i	a h i	V C V
782	Maori	smoke	au|ahi	auahi	u a h i		527	u a h i	V V C V	- a - - - u a h i	a u a h i	V V V C V
4832	Niuean	smoke	ahu	ahu	a h u	Smoke	527	- a h u	V C V	- - - - - - a h u	a h u	V C V
3328	NorthMarquesan	smoke	auahi	auahi	u a h i	Fumee, vapeur (Dln)	527	u a h i	V V C V	- a - - - u a h i	a u a h i	V V V C V
6318	Nukeria	smoke	au	au	a u	(close, causing one's eyes to smart)	527	- a - u	V V	- - - - - - a - u	a u	V V
6097	Penrhyn	smoke	auahi	auahi	u a h i	Pollex 06: Auahi. :Smoke; fire, flare (Sta).	527	u a h i	V V C V	- a - - - u a h i	a u a h i	V V V C V
555	Polynesian	smoke	*qahu-afi	*qahu-afi	u a f i		527	u a f i	V V C V	ʔ a - - h u a f i	ʔ a h u a f i	C V C V V C V
3915	Pukapuka	smoke	au	au	a u		527	- a - u	V V	- - - - - - a - u	a u	V V
4374	Raivavae	smoke	au auahi	au auahi	u a h i		527	u a h i	V V C V	- a u a - u a h i	a u a u a h i	V V V V V C V
2589	RakahangaManihiki	smoke	au	au	a u		527	- a - u	V V	- - - - - - a - u	a u	V V
1651	Rapanui	smoke	auahi	auahi	u a h i	Chimney (Fts)	527	u a h i	V V C V	- a - - - u a h i	a u a h i	V V V C V
3664	EastFutuna	snake	gata	gata	ŋ a t a	Serpent	253	ŋ a t - - - a	C V C V	ŋ a t - - - a	ŋ a t a	C V C V
1476	Emae	snake	ŋata	ŋata	ŋ a t a		253	ŋ a t - - - a	C V C V	ŋ a t - - - a	ŋ a t a	C V C V
5383	FutunaAniwa	snake	ngata	ngata	ŋ a t a		253	ŋ a t - - - a	C V C V	ŋ a t - - - a	ŋ a t a	C V C V
2179	Luangiua	snake	'aka	'aka	ʔ a k a	Pollex 06: <`Aka. :Snake (Hbn); tessellated reef eel (Smd).>	253	ʔ a - - k - a	C V C V	ʔ a - - k - a	ʔ a k a	C V C V
4214	MeleFila	snake	ŋata sai	ŋata sai	ŋ a t a s a i		253	ŋ a t a s a i	C V C V C V V	ŋ a t a s a i	ŋ a t a s a i	C V C V C V V
4879	Niuean	snake	gata	gata	g a t a	Snake	253	g a t - - - a	C V C V	g a t - - - a	g a t a	C V C V
594	Polynesian	snake	*ŋata	*ŋata	ŋ a t a		253	ŋ a t - - - a	C V C V	ŋ a t - - - a	ŋ a t a	C V C V
7404	Anuta	spider	karevereve	karevereve	k a r e v e r e v e	spider	67	k a r e v e r e v - - e	C V C V C V C V C V	- - k a r e v e r e v - - e	k a r e v e r e v e	C V C V C V C V C V
3659	EastFutuna	spider	kaleveleve	kaleveleve	k a l e v e l e v e	Spider, spiderweb	67	k a l e v e l e v - - e	C V C V C V C V C V	- - k a l e v e l e v - - e	k a l e v e l e v e	C V C V C V C V C V
362	EastUvea	spider	kavelevele	kavelevele	k a v e l e v e l e	Araignee (Btn)	67	k a - - v e l e v e l e	C V C V C V C V C V	- - k a - - v e l e v e l e	k a v e l e v e l e	C V C V C V C V C V
1029	Kapingamarangi	spider	lewelewe/ina	lewelewe	l e w e l e w e	Cobweb, spider (Lbr)	67	- - l e w e l e w - - e	C V C V C V C V	- - - - l e w e l e w - - e	l e w e l e w e	C V C V C V C V
2176	Luangiua	spider	velevele	velevele	v e l e v e l e	Spider (Tpe)	67	- - - - v e l e v e l e	C V C V C V C V	- - - - - - v e l e v e l e	v e l e v e l e	C V C V C V C V
1944	Mangareva	spider	pūngawerewere	pūngawerewere	ŋ a w e r e w e r e		67	ŋ a - - w e r e w e r e	C V C V C V C V C V	p uː ŋ a - - w e r e w e r e	p uː ŋ a w e r e w e r e	C V C V C V C V C V C V
821	Maori	spider	pungaawerewere	pungaawerewere	ŋ aː w e r e w e r e		67	ŋ aː - - w e r e w e r e	C V C V C V C V C V	p u ŋ aː - - w e r e w e r e	p u ŋ aː w e r e w e r e	C V C V C V C V C V C V
3373	NorthMarquesan	spider	puna/vèevèe/	vèevèe	v e ʔ e v e ʔ e		67	- - - - v e ʔ e v e ʔ e	C V C V C V C V	- - - - - - v e ʔ e v e ʔ e	v e ʔ e v e ʔ e	C V C V C V C V
6362	Nukeria	spider	revereve	revereve	r e v e r e v e		67	- - r e v e r e v - - e	C V C V C V C V	- - - - r e v e r e v - - e	r e v e r e v e	C V C V C V C V
590	Polynesian	spider	*puŋa-lewelewe	*puŋa-lewelewe	ŋ a l e w e l e w e		67	ŋ a l e w e l e w - - e	C V C V C V C V C V	p u ŋ a l e w e l e w - - e	p u ŋ a l e w e l e w e	C V C V C V C V C V C V
5379	FutunaAniwa	spider	toutouafare	toutouafare	t o u t o u a f a r e		959	t o u t o u a f a r e	C V V C V V V C V C V	t o u t o u a f a r e	t o u t o u a f a r e	C V V C V V V C V C V
4404	Raivavae	spider	tuʔunui	tuʔunui	t u ʔ u n u i		959	t u - ʔ - - u n u - i	C V C V C V V	t u - ʔ - - u n u - i	t u ʔ u n u i	C V C V C V V
1693	Rapanui	spider	hônu	hônu	h o n u		959	- - - h - - o n - - u	C V C V	- - - h - - o n - - u	h o n u	C V C V
7383	Anuta	star	petū	petū	p e t uː	star	68	p e t - - uː	C V C V	p e t - - uː	p e t uː	C V C V
3632	EastFutuna	star	fetu'u	fetu'u	f e t u ʔ u	Star (Bgs)	68	f e t u ʔ u	C V C V C V	f e t u ʔ u	f e t u ʔ u	C V C V C V
336	EastUvea	star	fetu'u	fetu'u	f e t u ʔ u	Etoile (Rch)	68	f e t u ʔ u	C V C V C V	f e t u ʔ u	f e t u ʔ u	C V C V C V
1456	Emae	star	fetu	fetu	f e t u		68	f e t - - u	C V C V	f e t - - u	f e t u	C V C V
5356	FutunaAniwa	star	fatū	fatū	f a t uː		68	f a t - - uː	C V C V	f a t - - uː	f a t uː	C V C V
5599	Hawaiian	star	hōkū	hōkū	h oː k uː		68	h oː k - - uː	C V C V	h oː k - - uː	h oː k uː	C V C V
1010	Kapingamarangi	star	heduu	heduu	h e d uː	Star (Lbr)	68	h e d - - uː	C V C V	h e d - - uː	h e d uː	C V C V
2157	Luangiua	star	heku	heku	h e k u	Pollex 06: Heku. :Star (Hbn).	68	h e k - - u	C V C V	h e k - - u	h e k u	C V C V
1919	Mangareva	star	'etu	'etu	ʔ e t u		68	ʔ e t - - u	C V C V	ʔ e t - - u	ʔ e t u	C V C V
798	Maori	star	whetuu	fetuː	f e t uː		68	f e t - - uː	C V C V	f e t - - uː	f e t uː	C V C V
4850	Niuean	star	fetuu	fetuu	f e t uː	Star	68	f e t - - uː	C V C V	f e t - - uː	f e t uː	C V C V
3348	NorthMarquesan	star	fettoe	fettoe	f e t o e	Star	68	f e t o - e	C V C V V	f e t o - e	f e t o e	C V C V V
6337	Nukeria	star	hetuu	hetuu	h e t uː		68	h e t - - uː	C V C V	h e t - - uː	h e t uː	C V C V
6114	Penrhyn	star	hetuu	hetuu	h e t uː	Pollex 06: Hetuu. :Star (Sta).	68	h e t - - uː	C V C V	h e t - - uː	h e t uː	C V C V
570	Polynesian	star	*fetuqu	*fetuqu	f e t u ʔ u		68	f e t u ʔ u	C V C V C V	f e t u ʔ u	f e t u ʔ u	C V C V C V
3933	Pukapuka	star	wetū	wetū	w e t uː	wet? (pl)	68	w e t - - uː	C V C V	w e t - - uː	w e t uː	C V C V
4388	Raivavae	star	hetiʔa	hetiʔa	h e t i ʔ a	Tahitian Loan	68	h e t i ʔ a	C V C V C V	h e t i ʔ a	h e t i ʔ a	C V C V C V
2611	RakahangaManihiki	star	feetuu	feetuu	f eː t uː	star	68	f eː t - - uː	C V C V	f eː t - - uː	f eː t uː	C V C V
1672	Rapanui	star	hetu'u	hetu'u	h e t u ʔ u		68	h e t u ʔ u	C V C V C V	h e t u ʔ u	h e t u ʔ u	C V C V C V
7435	Anuta	stick/wood	raakau	raakau	r aː k a u	Tree, plant, wood, stick (Fbg)	69	r aː k a u	C V C V V	- - r aː k a u	r aː k a u	C V C V V
3698	EastFutuna	stick/wood	laàkau	laàkau	ʔ a k a u	Arbre, arbrisseau; bois, plante	69	ʔ a k a u	C V C V V	l a ʔ a k a u	l a ʔ a k a u	C V C V C V V
398	EastUvea	stick/wood	àkau	àkau	ʔ a k a u	Tree, plant, wood (Btn) B. [<]	69	ʔ a k a u	C V C V V	- - ʔ a k a u	ʔ a k a u	C V C V V
1496	Emae	stick/wood	rakau	rakau	r a k a u		69	r a k a u	C V C V V	- - r a k a u	r a k a u	C V C V V
5410	FutunaAniwa	stick/wood	rakau	rakau	r a k a u	Tree,  plant (Dty); club	69	r a k a u	C V C V V	- - r a k a u	r a k a u	C V C V V
5654	Hawaiian	stick/wood	lā'au	lā'au	ʔ a u		69	ʔ - - a u	C V V	l aː ʔ - - a u	l aː ʔ a u	C V C V V
1056	Kapingamarangi	stick/wood	laagau	laagau	aː g a u	Wood, tree (Lbr)	69	- aː g a u	V C V V	l - - aː g a u	l aː g a u	C V C V V
1980	Mangareva	stick/wood	rakau	rakau	r a k a u	wood, stick, plant, medicine	69	r a k a u	C V C V V	- - r a k a u	r a k a u	C V C V V
853	Maori	stick/wood	raa|kau	raːkau	r aː k a u		69	r aː k a u	C V C V V	- - r aː k a u	r aː k a u	C V C V V
4235	MeleFila	stick/wood	ra·kau	ra·kau	r a k a u		69	r a k a u	C V C V V	- - r a k a u	r a k a u	C V C V V
4909	Niuean	stick/wood	laakau	laakau	aː k a u	Shrub, plant (McE) B. [<]	69	- aː k a u	V C V V	l - - aː k a u	l aː k a u	C V C V V
3421	NorthMarquesan	stick/wood	àkau	àkau	ʔ a k a u	Bois (Dln)	69	ʔ a k a u	C V C V V	- - ʔ a k a u	ʔ a k a u	C V C V V
6400	Nukeria	stick/wood	raakau	raakau	r aː k a u		69	r aː k a u	C V C V V	- - r aː k a u	r aː k a u	C V C V V
6163	Penrhyn	stick/wood	raakau	raakau	r aː k a u	Stick, wood	69	r aː k a u	C V C V V	- - r aː k a u	r aː k a u	C V C V V
4008	Pukapuka	stick/wood	lākau	lākau	aː k a u		69	- aː k a u	V C V V	l - - aː k a u	l aː k a u	C V C V V
3645	EastFutuna	stone	maka	maka	m a k a	Stone; to hurl a stone with a sling (Gzl)	811	m a k - a	C V C V	m a k - a	m a k a	C V C V
